Name,Temp,BCCmagmom_composition_average,GSmagmom_composition_average,IsBCC_composition_average,ElectricalConductivity_composition_average,BCCmagmom_max_value,ThirdIonizationEnergy_composition_average,NdValence_composition_average,GSestFCClatcnt_composition_average,ElectronAffinity_composition_average,valence_composition_average,valence_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_difference,SecondIonizationEnergy_composition_average,Electronegativity_arithmetic_average,IsHexagonal_composition_average,BCCefflatcnt_composition_average,HHIp_composition_average,ThirdIonizationEnergy_arithmetic_average,BCCmagmom_arithmetic_average
Co8Mn2P5,209,0.57080089,0.336653062,-0.52747129,-0.00651865,0.562039002,0.138121049,0.093614183,-0.318459005,-0.122878728,0.023018926,1.003422116,-0.318459006,1.7781471,0.06839746,0.365422287,0.705365916,-0.601367892,-0.481490932,0.350373513,1.059304748
Co7Mn3P5,386,0.481109662,0.176874037,-0.32069716,-0.147476829,0.562039002,0.139130605,0.036471476,-0.314321342,-0.221627329,0.239561876,1.003422116,-0.314321342,1.7781471,0.050688865,0.365422287,0.505290445,-0.600213315,-0.536419412,0.350373513,1.059304748
Co1Mn1P1,583,0.301727205,-0.142684014,0.0928511,-0.429393187,0.562039002,0.141149716,-0.077813937,-0.306046015,-0.419124529,0.672647776,1.003422116,-0.306046015,1.7781471,0.015271676,0.365422287,0.105139501,-0.597904163,-0.646276374,0.350373513,1.059304748
Co4Mn6P5,445,0.212035977,-0.302463039,0.29962523,-0.570351366,0.562039002,0.142159272,-0.134956644,-0.301908351,-0.51787313,0.889190726,1.003422116,-0.301908351,1.7781471,-0.002436919,0.365422287,-0.094935971,-0.596749586,-0.701204855,0.350373513,1.059304748
Co1Fe2O4Zn1,622.5,0.152443418,0.174617985,-0.165616563,-0.305852255,1.022399734,1.214195529,-0.2385278,-1.136786983,0.38638191,-0.849919842,1.003422116,-1.136786983,1.803691918,1.606519869,1.522531756,-0.144954839,-1.190694949,-1.083415534,1.136689029,1.363166778
Co1Pt1,840,0.313876023,0.256683534,-0.94101955,0.48399961,0.562039002,-1.282414421,1.636467263,-0.583410344,1.494129602,-0.545406318,-0.82490355,-0.583410344,-0.571976145,0.078218248,1.097471135,0.605328181,-0.375096223,0.48891223,-1.35165224,1.080050086
Co20Cr33Rh7S80,200,-0.592282162,-0.599446993,-0.209925305,-0.497933813,0.562039002,0.240015353,-0.686996007,0.604624342,1.662596729,1.136668383,0.393980228,0.604624342,1.062892199,0.592707266,1.168314572,-0.466504704,-0.161615324,-0.920787996,0.365389155,0.208267376
Co2Cr1Rh3S8,50,-0.49769933,-0.599446993,-0.719475839,-0.19648815,0.562039002,0.241505074,-0.475772073,0.696100043,1.857272541,1.136668383,0.393980228,0.696100044,1.062892199,0.641263378,1.168314572,-0.466504704,-0.061606981,-0.911764031,0.365389155,0.208267376
Co100S197,122,-0.113617011,-0.134772781,-0.94101955,-0.442322128,0.562039002,0.316448645,-0.781996787,0.771520145,1.893163006,0.664445392,0.393980228,0.771520146,0.615857886,0.715613348,1.628796912,0.115244323,-0.140054218,-1.044646568,0.536415694,1.080050086
Co5S9Se1,67,-0.1224313,-0.142844045,-0.94101955,-0.384837441,0.562039002,0.292613289,-0.506384238,0.782368613,1.894752673,0.672647776,0.393980228,0.782368614,1.331112787,0.692874847,2.006628575,0.305214973,-0.083622214,-0.994156753,0.415531643,0.335011122
B6Co21Sn2,425,0.900634148,0.793979244,-0.94101955,0.473314612,0.562039002,0.300816059,0.675878659,-1.043196666,-0.051200865,-0.895421862,-0.82490355,-1.043196665,-0.290983148,0.219576311,0.672410514,1.277995715,-0.960111045,-0.211899422,0.516069589,0.335011122
Co393Ti107,38,1.06257939,0.942280325,-0.94101955,0.602574603,0.562039002,0.119846943,0.749326742,-0.822802392,-0.163788863,-0.777648632,-0.82490355,-0.822802392,-0.967920822,-0.201668588,-0.213132448,2.105894219,-0.593352825,-0.405323438,0.138582488,1.080050086
Co18Ti7,42,0.88980169,0.784069706,-0.94101955,0.479868078,0.562039002,0.083884335,0.607898543,-0.730402113,-0.23361823,-0.724054252,-0.82490355,-0.730402113,-0.967920822,-0.244633131,-0.213132448,2.105894219,-0.504795413,-0.477829033,0.138582488,1.080050086
Co71Ti29,44,0.863623251,0.7600984,-0.94101955,0.46127618,0.562039002,0.078435454,0.586470028,-0.716402071,-0.244198437,-0.715933891,-0.82490355,-0.716402071,-0.967920822,-0.251142911,-0.213132448,2.105894219,-0.491377623,-0.488814729,0.138582488,1.080050086
Co84Ti41,17,0.764145181,0.669007438,-0.94101955,0.390626968,0.562039002,0.05772971,0.505041671,-0.66320191,-0.284403225,-0.685076521,-0.82490355,-0.66320191,-0.967920822,-0.275880072,-0.213132448,2.105894219,-0.440390023,-0.530560374,0.138582488,1.080050086
Co2O4V1,159,-0.247090535,-0.256994782,-0.497932129,-0.483785917,0.562039002,1.292807442,-0.751281552,-1.203167373,0.86188665,-1.183434653,0.393980228,-1.203167372,1.803691918,1.803403279,1.935785138,-0.03777155,-1.289556625,-0.970615975,1.087495183,0.335011122
Co1O4V2,145,-0.621068241,-0.599446993,-0.054844707,-0.725081322,0.562039002,1.238529793,-0.996178866,-1.10931011,0.801428323,-0.951424349,0.393980228,-1.10931011,1.803691918,1.739000291,1.935785138,-0.466504704,-1.205110161,-0.954922123,1.087495183,0.335011122
Co3O8V2,10,-0.390928114,-0.388707171,-0.463848481,-0.597957234,0.562039002,1.374065478,-0.901987592,-1.209379994,0.923368118,-1.201281599,0.393980228,-1.209379993,1.803691918,1.946923478,1.935785138,-0.202668917,-1.321023018,-1.032184162,1.087495183,0.335011122
Co7Fe20O40Zn3,591,0.204177159,0.231384778,-0.054844707,-0.48031404,1.022399734,1.29745278,-0.573730999,-1.224942393,0.580755431,-0.754215591,1.003422116,-1.224942393,1.803691918,1.82802072,1.522531756,-0.466504704,-1.318054382,-1.131477955,1.136689029,1.363166778
Be12Cr1,50,-0.995045947,-0.941899203,-0.702434015,1.703362638,-1.255162304,10.29603557,-1.627260407,-1.714194937,-6.002272726,-1.513603162,1.003422116,-1.714194938,-0.520886509,0.128329446,-0.549638773,1.875037905,-1.530719699,2.3142279,6.852905496,-1.155066805
Co61Cr39S200,275,-0.462751012,-0.454475557,-0.537809996,-0.607616172,0.562039002,0.286912624,-0.903526049,0.811884615,1.885949941,0.989341841,0.393980228,0.811884616,1.062892199,0.705944288,0.955784261,-0.285007669,-0.113292217,-1.049085233,0.420591065,0.335011122
Co3Cr1S8,335,-0.340584962,-0.342607835,-0.682551887,-0.550908859,0.562039002,0.297661067,-0.863526154,0.800845922,1.891874857,0.875656792,0.393980228,0.800845922,1.062892199,0.710832858,0.955784261,-0.144954839,-0.121549857,-1.049085233,0.420591065,0.335011122
Co41Cr9S100,300,-0.279501936,-0.286673973,-0.754922833,-0.522555202,0.562039002,0.303035288,-0.843526207,0.795326575,1.894837315,0.818814267,0.393980228,0.795326576,1.062892199,0.713277143,0.955784261,-0.074928423,-0.125678677,-1.049085233,0.420591065,0.335011122
Co19Cr1S40,170,-0.166062032,-0.182796803,-0.889326017,-0.469898411,0.562039002,0.313015985,-0.806383448,0.78507636,1.900339022,0.713249579,0.393980228,0.785076361,1.062892199,0.71781653,0.955784261,0.055120633,-0.133346485,-1.049085233,0.420591065,0.335011122
Co91Cr9S200,210,-0.200966618,-0.214759009,-0.847971191,-0.486100501,0.562039002,0.309945002,-0.817811989,0.788230272,1.898646189,0.745731022,0.393980228,0.788230273,1.062892199,0.716419795,0.955784261,0.015105539,-0.13098716,-1.049085233,0.420591065,0.335011122
Cr4Fe1,81,-0.338838849,-0.288402,2.160592398,-0.134515158,1.022399734,0.000525265,0.436470423,-0.908541164,-0.23361823,1.484683839,-1.434345439,-0.908541164,-0.967920822,-0.179086389,-0.089156433,-0.895237858,-0.724683368,-0.247129413,0.172191506,1.646283471
Cr406Fe409,50,0.651510514,0.697857583,2.160592398,-0.013476603,1.022399734,-0.007932216,0.565830292,-0.94277183,-0.489101024,1.484683839,-1.434345439,-0.94277183,-0.967920822,-0.197154572,-0.089156433,-0.895237858,-0.756586812,-0.363186891,0.172191506,1.646283471
Cr3Fe1Sb4,80,-0.58491651,-0.533463451,0.609786424,-0.486606816,1.022399734,-0.253993839,1.4757534,0.784835042,0.221330678,1.078665808,-0.82490355,0.784835042,-0.163259059,-0.171790946,0.270964371,-0.895237858,0.647646503,1.099991579,-0.02677027,0.712500046
Cr1Ge2,99,-0.995045947,-0.941899203,0.0928511,-0.854697795,-1.255162304,0.203204139,1.77932403,0.591644249,0.725653887,0.401969089,-0.215461661,0.591644248,-0.916831187,-0.237699344,0.229639033,-0.895237858,0.30222178,0.635388179,0.365660196,-1.155066805
Cr11Ge19,86,-0.995045947,-0.941899203,0.196238165,-0.82269868,-1.255162304,0.193350393,1.707895646,0.517769043,0.686154447,0.456104826,-0.215461661,0.517769042,-0.916831187,-0.234170095,0.229639033,-0.895237858,0.251933486,0.595107293,0.365660196,-1.155066805
Cr1I3,68,-0.995045947,-0.941899203,-0.165616563,-0.934695855,-1.255162304,0.144867541,1.957894988,2.581850682,3.606467964,2.093710886,-0.82490355,2.58185068,1.139526653,0.202006938,1.380844883,-0.895237858,2.086369507,0.571304951,0.29952632,-1.155066805
As5Cr2Mn3,160,-0.613303292,-0.941755175,0.609786424,-0.733587419,-0.371861304,-0.038520962,1.422182113,0.106753925,-0.333072178,1.322276626,-0.215461661,0.106753924,-0.163259059,-0.015874251,0.093855779,-0.895237858,0.018741434,-0.362479223,0.192483403,-0.430773179
B4Cr1Mn2,440,-0.631481513,-0.941762034,0.388242714,-1.02019081,-0.371861304,0.437422776,-0.873730209,-1.578339159,-0.898659824,0.324632321,1.003422116,-1.578339158,-0.163259059,0.71197305,-0.071445574,-0.895237858,-1.576009881,-0.468412722,0.538656295,-0.430773179
Cr1Mn2O4,65,-0.631481513,-0.941762034,0.388242714,-1.02019081,-0.371861304,1.318508363,-0.873730209,-1.245499874,0.480999192,-0.139388287,1.612864005,-1.245499873,1.803691918,1.77694728,1.581567954,-0.895237858,-1.343776415,-1.221717602,1.153159255,-0.430773179
Cr33Nb100S200,160,-0.995045947,-0.941899203,0.2977624,-0.838714895,-1.255162304,0.055689309,-1.064941325,1.117328414,1.872764397,1.240829165,-0.82490355,1.117328414,1.062892199,0.477774178,0.625181556,-0.895237858,0.281130302,-0.071259304,0.114857412,-1.155066805
Cr33Nb50S100,65,-0.995045947,-0.941899203,0.465722481,-0.782452655,-1.255162304,0.051220775,-0.937296452,0.936713077,1.698107902,1.262816062,-0.82490355,0.936713077,1.062892199,0.419628488,0.625181556,-0.895237858,0.192348185,-0.08018285,0.114857412,-1.155066805
Cr33Nb100Se200,105,-0.995045947,-0.941899203,0.2977624,-0.254855813,-1.255162304,-0.162701916,1.509054471,1.12845133,1.803373489,1.240829165,-0.82490355,1.12845133,1.7781471,0.237345342,0.589759837,0.90724387,0.755665691,0.423591874,-0.030058894,-1.155066805
Cr1Nb4Se8,79,-0.995045947,-0.941899203,0.251908123,-0.255843882,-1.255162304,-0.166857759,1.537566424,1.178034375,1.849347849,1.234826589,-0.82490355,1.178034375,1.7781471,0.247301274,0.589759837,0.951612651,0.791584701,0.438209017,-0.030058894,-1.155066805
Cr9Pd71Si20,60,-0.995045947,-0.941899203,-0.661874474,-0.225520675,-1.255162304,0.178881103,1.443610628,-0.013118792,0.170122476,0.006778205,-0.215461661,-0.013118791,-0.916831187,0.242795943,0.53072364,-0.895237858,-0.046615466,0.04454082,0.351638369,-1.155066805
Cr1S1,303,-0.995045947,-0.941899203,0.609786424,-0.694702404,-1.255162304,0.181592394,-0.720669388,0.423521367,1.379016947,1.484683839,-1.434345439,0.423521367,1.062892199,0.471704473,1.239158009,-0.895237858,-0.233870398,-0.82937131,0.398727134,-1.155066805
Cr100S117,310,-0.995045947,-0.941899203,0.488294712,-0.732305064,-1.255162304,0.195338358,-0.804605967,0.52609962,1.492090596,1.484683839,-1.434345439,0.526099621,1.062892199,0.52175019,1.239158009,-0.895237858,-0.197075684,-0.881009145,0.398727134,-1.155066805
Cr500S597,305,-0.995045947,-0.941899203,0.472659552,-0.737144272,-1.255162304,0.197107371,-0.815408036,0.539300747,1.506642408,1.484683839,-1.434345439,0.539300747,1.062892199,0.528190735,1.239158009,-0.895237858,-0.192340454,-0.887654584,0.398727134,-1.155066805
Cr2S3,120,-0.995045947,-0.941899203,0.29962523,-0.790699784,-1.255162304,0.216685032,-0.934954538,0.685397614,1.66768732,1.484683839,-1.434345439,0.685397614,1.062892199,0.599468244,1.239158009,-0.895237858,-0.139935658,-0.961199664,0.398727134,-1.155066805
Cr33S200Ta100,170,-0.995045947,-0.941899203,0.2977624,-0.783978106,-1.255162304,-0.626170575,-1.193641115,1.114155138,1.644003161,1.240829165,-0.82490355,1.114155139,1.062892199,-0.326651272,0.507109161,-0.895237858,0.278040193,-1.09395174,-0.79005638,-1.155066805
Cr33Se100Ta50,120,-0.995045947,-0.941899203,0.465722481,-0.2014351,-1.255162304,-0.767860152,1.287522046,0.943945947,1.426838328,1.262816062,-0.82490355,0.943945947,1.7781471,-0.531017624,0.471687442,0.744725026,0.621286103,-0.560431863,-0.934972686,-1.155066805
Cr5Te6,327,-0.995045947,-0.941899203,0.468804063,-0.73832432,-1.255162304,-0.142254041,1.519584454,1.158169215,1.391693959,1.484683839,-1.434345439,1.158169214,0.015554666,0.04715735,0.389036766,0.741743275,0.870303257,-0.230151519,0.026317524,-1.155066805
Cr7Te8,355.5,-0.995045947,-0.941899203,0.506399359,-0.726688569,-1.255162304,-0.138956636,1.493610496,1.112746346,1.359337762,1.484683839,-1.434345439,1.112746346,0.015554666,0.042395756,0.389036766,0.705365916,0.835328871,-0.22881992,0.026317524,-1.155066805
Cr4Sb1Te3,290,-0.995045947,-0.941899203,0.609786424,-0.655200697,-1.255162304,-0.160039422,1.422182113,0.940627806,1.034551852,1.383179331,-0.82490355,0.940627806,0.015554666,-0.019101081,0.589759837,0.230186671,0.719576621,0.118144984,-0.124019592,-1.155066805
Cr2Sb1Te1,220,-0.995045947,-0.941899203,0.609786424,-0.615711141,-1.255162304,-0.190190074,1.422182113,0.893422154,0.798745485,1.281674823,-0.82490355,0.893422154,0.015554666,-0.067503535,0.589759837,-0.144954839,0.70000393,0.461447989,-0.124019592,-1.155066805
Cr49O100V1,385.5,-0.995045947,-0.941899203,0.0928511,-0.857857445,-1.255162304,1.454418388,-1.083525575,-1.244477334,1.02133541,-0.686159236,1.003422116,-1.244477333,1.803691918,2.152275069,1.67602587,-0.895237858,-1.394510368,-1.121590828,0.995702809,-1.155066805
Cr19O40V1,381.5,-0.995045947,-0.941899203,0.0928511,-0.862596556,-1.255162304,1.45292219,-1.092096981,-1.24027276,1.018372952,-0.694279596,1.003422116,-1.240272759,1.803691918,2.148814411,1.67602587,-0.895237858,-1.39036861,-1.120492258,0.995702809,-1.155066805
Cr23O50V2,344,-0.995045947,-0.941899203,0.0928511,-0.867335668,-1.255162304,1.451425992,-1.100668387,-1.236068185,1.015410494,-0.702399957,1.003422116,-1.236068185,1.803691918,2.145353752,1.67602587,-0.895237858,-1.386226852,-1.119393689,0.995702809,-1.155066805
Cs1F3Fe1,60,-0.338838849,-0.288402,0.29962523,-0.77368759,1.022399734,1.166308134,-1.277810778,0.789348147,3.039855549,-1.763460412,1.612864005,0.789348147,1.765374691,2.215689298,1.522531756,-0.895237858,0.745979952,-0.45585764,0.20621612,0.712500046
Cs1F3Ni1,120.5,-0.974971942,-0.757554849,-0.32069716,-0.691056933,-1.185489496,1.248263498,-1.106382658,0.768579194,3.408046759,-2.25068205,-0.215461661,0.768579194,1.765374691,2.290065396,1.616989672,-0.895237858,0.726254917,-0.609657387,0.36952704,-1.097936143
Co1Cr4Cu1S8,235,-0.808057094,-0.770673098,-0.054844707,-0.218187377,0.562039002,0.261130525,-0.659445059,0.591588438,1.676350998,1.078665808,1.003422116,0.591588438,1.062892199,0.621114062,0.831808247,-0.680871281,-0.180941319,-0.982386364,0.521779508,-0.03750836
Cr1Cu1Mn1O4,45,-0.81326373,-0.941830619,-0.054844707,0.024843966,-0.371861304,1.359482159,-0.567608566,-1.224757241,0.838610194,-0.719414046,1.612864005,-1.22475724,1.803691918,1.901263754,1.301146016,-0.895237858,-1.324027854,-1.221717602,1.071205651,-0.611846585
Cr2Cu1O4,134,-0.995045947,-0.941899203,-0.054844707,0.15330339,-1.255162304,1.324415429,-0.567608566,-1.199831745,1.03207684,-0.835419198,1.003422116,-1.199831744,1.803691918,1.924245733,1.994821336,-0.895237858,-1.301223456,-1.104013714,1.267466057,-1.155066805
Cr1Cu1Rh1Se4,255,-0.912800006,-0.941899203,-0.497932129,0.970930266,-0.855519682,0.076210848,2.065037563,0.696519713,1.85261725,1.020663232,1.003422116,0.696519714,1.7781471,0.477770647,1.159459142,0.819694757,0.368620312,-0.562575832,0.346958403,-0.909291069
Cr5Cu5Rh3Se20Sn2,140,-0.945698382,-0.941899203,-0.497932129,0.871634603,-0.855519682,0.073319494,2.114017026,0.869051849,1.853826416,0.92785911,1.003422116,0.869051849,1.7781471,0.440913966,1.062049416,0.819694757,0.475477512,-0.581408454,0.305424161,-0.958446216
Cr2Cu1S4,376.5,-0.995045947,-0.941899203,-0.054844707,0.15330339,-1.255162304,0.28269909,-0.567608566,0.606392965,1.749354428,1.020663232,1.003422116,0.606392965,1.062892199,0.664298804,0.97939874,-0.895237858,-0.169829992,-1.041238308,0.540933035,-1.155066805
Cl1Cr5Cu5S19,370,-0.995045947,-0.941899203,-0.424084225,0.214639872,-1.255162304,0.343245225,-0.720669388,0.849009762,2.156295394,0.970394332,1.612864005,0.849009763,1.139526653,0.80586067,1.965303237,-0.895237858,-0.052581373,-1.171758841,0.687412341,-1.155066805
Cl1Cr1Cu1S3,218,-0.995045947,-0.941899203,-0.424084225,0.214639872,-1.255162304,0.401049842,-0.720669388,0.82464173,2.574933032,1.078665808,1.612864005,0.824641731,1.139526653,0.817832678,1.965303237,-0.895237858,0.060603702,-1.113168461,0.687412341,-1.155066805
Cr2Cu1Se4,433,-0.995045947,-0.941899203,-0.054844707,0.708803603,-1.255162304,0.074915439,1.881364577,0.616975625,1.683333935,1.020663232,1.003422116,0.616975625,1.7781471,0.435547941,0.943977022,0.819694757,0.281656535,-0.570422758,0.396016729,-1.155066805
Br1Cr2Cu1Se3,314,-0.995045947,-0.941899203,-0.054844707,0.56992855,-1.255162304,0.14201764,1.881364577,0.684596853,2.075224809,1.136668383,1.612864005,0.684596854,1.7781471,0.451849112,1.761628356,0.390961604,0.395162256,-0.484106573,0.480852397,-1.155066805
Br4Cr10Cu5Se16,300,-0.995045947,-0.941899203,-0.054844707,0.59770356,-1.255162304,0.1285972,1.881364577,0.671072608,1.996846634,1.113467353,1.612864005,0.671072608,1.7781471,0.448588878,1.761628356,0.476708234,0.372461111,-0.50136981,0.480852397,-1.155066805
Br1Cr10Cu5Se19,400,-0.995045947,-0.941899203,-0.054844707,0.681028592,-1.255162304,0.088335879,1.881364577,0.630499871,1.76171211,1.043864262,1.612864005,0.630499871,1.7781471,0.438808175,1.761628356,0.733948127,0.304357679,-0.553159521,0.480852397,-1.155066805
Cl1Cr2Cu1Se3,383,-0.995045947,-0.941899203,-0.054844707,0.56992855,-1.255162304,0.18879487,1.269121291,0.588221354,2.148379384,1.136668383,1.612864005,0.588221354,1.7781471,0.505562808,1.938736948,0.390961604,0.290054626,-0.625351238,0.578725111,-1.155066805
Cr2Cu1S3Se1,353,-0.995045947,-0.941899203,-0.054844707,0.292178443,-1.255162304,0.230753177,0.04463472,0.60903863,1.732849305,1.020663232,1.003422116,0.60903863,1.7781471,0.607111088,1.425122031,-0.466504704,-0.05695836,-0.92353442,0.449140661,-1.155066805
Cr2Cu1S2Se2,360,-0.995045947,-0.941899203,-0.054844707,0.431053496,-1.255162304,0.178807264,0.656878006,0.611684295,1.716344181,1.020663232,1.003422116,0.611684295,1.7781471,0.549923372,1.425122031,-0.03777155,0.055913272,-0.805830533,0.449140661,-1.155066805
Cr2Cu1S1Se3,393,-0.995045947,-0.941899203,-0.054844707,0.56992855,-1.255162304,0.126861351,1.269121291,0.61432996,1.699839058,1.020663232,1.003422116,0.61432996,1.7781471,0.492735657,1.425122031,0.390961604,0.168784903,-0.688126645,0.449140661,-1.155066805
Cr2Cu1Te4,344.6,-0.995045947,-0.941899203,-0.054844707,0.153317277,-1.255162304,-0.073279385,1.881364577,1.251321069,1.625173025,1.020663232,1.003422116,1.251321069,0.015554666,0.15869526,0.412651245,0.819694757,0.942192532,-0.350708834,0.292659962,-1.155066805
Br1Cr2Cu1Te3,282,-0.995045947,-0.941899203,-0.054844707,0.153313806,-1.255162304,0.030871523,1.881364577,1.160355936,2.031604126,1.136668383,1.612864005,1.160355936,1.139526653,0.244209602,1.363134023,0.390961604,0.890564253,-0.319321131,0.403334822,-1.155066805
Cr2Cu1I1Te3,287.5,-0.995045947,-0.941899203,-0.054844707,0.153313806,-1.255162304,-0.007990756,1.881364577,1.376496414,1.943032677,1.136668383,1.612864005,1.376496413,1.139526653,0.172885296,1.097471135,0.390961604,1.061406531,-0.193770318,0.32202268,-1.155066805
Cu5Fe9Ga1O20,680,-0.151351106,-0.101688513,-0.143462192,0.235239671,1.022399734,1.316562658,-0.396180446,-1.184684005,0.793266449,-0.905022289,1.003422116,-1.184684005,1.803691918,1.930285183,1.681929489,-0.895237858,-1.289574701,-1.165219736,0.982683832,0.245608333
Cu1Fe1Ga1O4,361,-0.526326591,-0.475115487,-0.497932129,0.104697121,1.022399734,1.317174091,-0.200262595,-0.994485647,0.805358114,-1.183434653,1.003422116,-0.994485647,1.803691918,2.022854458,1.681929489,-0.895237858,-1.12218383,-0.970615975,0.982683832,0.245608333
Cu2F1Fe1O3,658,-0.526326591,-0.475115487,-0.497932129,1.127164701,1.022399734,1.497145305,-0.200262595,-1.196716564,1.640287606,-1.415444957,1.612864005,-1.196716564,1.803691918,2.013100478,3.603557715,-0.895237858,-1.272332988,-1.198176824,1.849932033,0.245608333
Cu4Fe10Mg1O20,960.5,-0.057607235,-0.00833177,-0.054844707,0.134902445,1.022399734,1.428625925,-0.567608566,-1.168570326,0.579667181,-0.835419198,1.003422116,-1.168570325,1.803691918,1.879046059,1.239158009,-0.809491227,-1.269537755,-1.155803425,2.322518201,0.245608333
Cu1Fe10Mg4O20,930.5,-0.057607235,-0.00833177,-0.054844707,-0.264016145,1.022399734,1.765274302,-0.934954538,-0.977580518,-0.052061875,-0.835419198,1.003422116,-0.977580518,1.803691918,1.794755641,1.239158009,-0.552251335,-1.083883763,-0.981601671,2.322518201,0.245608333
Cu2Mg1Mn3O8,57,-0.722372622,-0.941796326,-0.276388418,0.086469771,-0.371861304,1.6955761,-0.720669388,-1.080153248,0.29750817,-0.893421774,1.612864005,-1.080153248,1.752602282,1.870197997,0.99120598,-0.680871281,-1.182246311,-1.194253361,2.404264008,-0.611846585
Cu4Fe10Mn1O20,671,-0.021250792,-0.008318053,0.033772777,0.058868354,1.022399734,1.30821504,-0.506384238,-1.236382121,0.718721332,-0.719414046,1.612864005,-1.236382121,1.803691918,1.88227957,1.451688319,-0.895237858,-1.335372131,-1.213870676,1.0628305,0.788828553
Cu7Fe40Mn13O80,600,0.060551206,-0.00828719,0.233162116,-0.411397295,1.022399734,1.289776832,-0.644138977,-1.245716306,0.557796381,-0.458402454,1.612864005,-1.245716305,1.803691918,1.826337157,1.451688319,-0.895237858,-1.344258983,-1.213870676,1.0628305,0.788828553
Cu1Mn2O4,25,-0.631481513,-0.941762034,-0.054844707,-0.103615458,-0.371861304,1.394548888,-0.567608566,-1.249682738,0.645143549,-0.603408894,1.612864005,-1.249682737,1.752602282,1.878281774,1.864941701,-0.895237858,-1.346832251,-1.339421489,1.365293598,-0.430773179
Cu3Mn3O8,80,-0.722372622,-0.941796326,-0.276388418,0.418901929,-0.371861304,1.415035786,-0.414547745,-1.239311421,0.82394905,-0.893421774,1.612864005,-1.239311421,1.752602282,1.940440011,1.864941701,-0.895237858,-1.336957971,-1.339421489,1.365293598,-0.430773179
Cu1Fe10Mn1O20Zn3,328.5,-0.021250792,-0.008318053,0.033772777,-0.397336196,1.022399734,1.330692982,-0.506384238,-1.180347042,0.504154731,-0.719414046,1.612864005,-1.180347041,1.803691918,1.84495256,1.076218104,-0.637997965,-1.277524342,-1.213870676,1.078041291,0.400049481
